date,expiry,strike,option_type,open,high,low,close,volume
2024-01-11,2024-02-01,21950,PE,76.07,83.83,69.86,77.62,100000
2024-01-11,2024-02-01,22000,CE,51.57,56.83,47.36,52.62,100000
2024-01-11,2024-02-01,22000,PE,125.07,137.83,114.86,127.62,100000
2024-01-12,2024-01-18,21850,CE,120.26,132.54,110.45,122.72,100000
2024-01-12,2024-01-18,21850,PE,30.1,33.18,27.65,30.72,100000
2024-01-12,2024-01-18,21900,CE,71.26,78.54,65.45,72.72,100000
2024-01-12,2024-01-18,21900,PE,30.1,33.18,27.65,30.72,100000
2024-01-12,2024-01-18,21950,CE,30.1,33.18,27.65,30.72,100000
2024-01-12,2024-01-18,21950,PE,37.94,41.82,34.85,38.72,100000
2024-01-12,2024-01-18,22000,CE,30.1,33.18,27.65,30.72,100000
2024-01-12,2024-01-18,22000,PE,86.94,95.82,79.85,88.72,100000
2024-01-12,2024-01-18,22050,CE,30.1,33.18,27.65,30.72,100000
2024-01-12,2024-01-18,22050,PE,135.94,149.82,124.85,138.72,100000
2024-01-12,2024-01-25,21850,CE,130.3,143.6,119.66,132.96,100000
2024-01-12,2024-01-25,21850,PE,40.14,44.24,36.86,40.96,100000
2024-01-12,2024-01-25,21900,CE,81.3,89.6,74.66,82.96,100000
2024-01-12,2024-01-25,21900,PE,40.14,44.24,36.86,40.96,100000
2024-01-12,2024-01-25,21950,CE,40.14,44.24,36.86,40.96,100000
2024-01-12,2024-01-25,21950,PE,47.98,52.88,44.06,48.96,100000
2024-01-12,2024-01-25,22000,CE,40.14,44.24,36.86,40.96,100000
2024-01-12,2024-01-25,22000,PE,96.98,106.88,89.06,98.96,100000
2024-01-12,2024-01-25,22050,CE,40.14,44.24,36.86,40.96,100000
2024-01-12,2024-01-25,22050,PE,145.98,160.88,134.06,148.96,100000
2024-01-12,2024-02-01,21850,CE,140.33,154.65,128.88,143.2,100000
2024-01-12,2024-02-01,21850,PE,50.17,55.29,46.08,51.2,100000
2024-01-12,2024-02-01,21900,CE,91.33,100.65,83.88,93.2,100000
2024-01-12,2024-02-01,21900,PE,50.17,55.29,46.08,51.2,100000
2024-01-12,2024-02-01,21950,CE,50.17,55.29,46.08,51.2,100000
2024-01-12,2024-02-01,21950,PE,58.01,63.93,53.28,59.2,100000
2024-01-12,2024-02-01,22000,CE,50.17,55.29,46.08,51.2,100000
2024-01-12,2024-02-01,22000,PE,107.01,117.93,98.28,109.2,100000
2024-01-12,2024-02-01,22050,CE,50.17,55.29,46.08,51.2,100000
2024-01-12,2024-02-01,22050,PE,156.01,171.93,143.28,159.2,100000
2024-01-12,2024-02-08,21850,CE,150.37,165.71,138.09,153.44,100000
2024-01-12,2024-02-08,21850,PE,60.21,66.35,55.29,61.44,100000
2024-01-12,2024-02-08,21900,CE,101.37,111.71,93.09,103.44,100000
2024-01-12,2024-02-08,21900,PE,60.21,66.35,55.29,61.44,100000
2024-01-12,2024-02-08,21950,CE,60.21,66.35,55.29,61.44,100000
2024-01-12,2024-02-08,21950,PE,68.05,74.99,62.49,69.44,100000
2024-01-12,2024-02-08,22000,CE,60.21,66.35,55.29,61.44,100000
2024-01-12,2024-02-08,22000,PE,117.05,128.99,107.49,119.44,100000
2024-01-12,2024-02-08,22050,CE,60.21,66.35,55.29,61.44,100000
2024-01-12,2024-02-08,22050,PE,166.05,182.99,152.49,169.44,100000
2024-01-15,2024-01-18,21900,CE,101.3,111.64,93.04,103.37,100000
2024-01-15,2024-01-18,21900,PE,25.84,28.48,23.74,26.37,100000
2024-01-15,2024-01-18,21950,CE,52.3,57.64,48.04,53.37,100000
2024-01-15,2024-01-18,21950,PE,25.84,28.48,23.74,26.37,100000
2024-01-15,2024-01-18,22000,CE,25.84,28.48,23.74,26.37,100000
2024-01-15,2024-01-18,22000,PE,48.38,53.32,44.44,49.37,100000
2024-01-15,2024-01-18,22050,CE,25.84,28.48,23.74,26.37,100000
2024-01-15,2024-01-18,22050,PE,97.38,107.32,89.44,99.37,100000
2024-01-15,2024-01-18,22100,CE,25.84,28.48,23.74,26.37,100000
2024-01-15,2024-01-18,22100,PE,146.38,161.32,134.44,149.37,100000
2024-01-15,2024-01-25,21900,CE,111.36,122.72,102.27,113.63,100000
2024-01-15,2024-01-25,21900,PE,35.9,39.56,32.97,36.63,100000
2024-01-15,2024-01-25,21950,CE,62.36,68.72,57.27,63.63,100000
2024-01-15,2024-01-25,21950,PE,35.9,39.56,32.97,36.63,100000
2024-01-15,2024-01-25,22000,CE,35.9,39.56,32.97,36.63,100000
2024-01-15,2024-01-25,22000,PE,58.44,64.4,53.67,59.63,100000
2024-01-15,2024-01-25,22050,CE,35.9,39.56,32.97,36.63,100000
2024-01-15,2024-01-25,22050,PE,107.44,118.4,98.67,109.63,100000
2024-01-15,2024-01-25,22100,CE,35.9,39.56,32.97,36.63,100000
2024-01-15,2024-01-25,22100,PE,156.44,172.4,143.67,159.63,100000
2024-01-15,2024-02-01,21900,CE,121.41,133.8,111.5,123.88,100000
2024-01-15,2024-02-01,21900,PE,45.95,50.64,42.2,46.88,100000
2024-01-15,2024-02-01,21950,CE,72.41,79.8,66.5,73.88,100000
2024-01-15,2024-02-01,21950,PE,45.95,50.64,42.2,46.88,100000
2024-01-15,2024-02-01,22000,CE,45.95,50.64,42.2,46.88,100000
2024-01-15,2024-02-01,22000,PE,68.49,75.48,62.9,69.88,100000
2024-01-15,2024-02-01,22050,CE,45.95,50.64,42.2,46.88,100000
2024-01-15,2024-02-01,22050,PE,117.49,129.48,107.9,119.88,100000
2024-01-15,2024-02-01,22100,CE,45.95,50.64,42.2,46.88,100000
2024-01-15,2024-02-01,22100,PE,166.49,183.48,152.9,169.88,100000
2024-01-15,2024-02-08,21900,CE,131.46,144.87,120.73,134.14,100000
2024-01-15,2024-02-08,21900,PE,56.0,61.71,51.43,57.14,100000
2024-01-15,2024-02-08,21950,CE,82.46,90.87,75.73,84.14,100000
2024-01-15,2024-02-08,21950,PE,56.0,61.71,51.43,57.14,100000
2024-01-15,2024-02-08,22000,CE,56.0,61.71,51.43,57.14,100000
2024-01-15,2024-02-08,22000,PE,78.54,86.55,72.13,80.14,100000
2024-01-15,2024-02-08,22050,CE,56.0,61.71,51.43,57.14,100000
2024-01-15,2024-02-08,22050,PE,127.54,140.55,117.13,130.14,100000
2024-01-15,2024-02-08,22100,CE,56.0,61.71,51.43,57.14,100000
2024-01-15,2024-02-08,22100,PE,176.54,194.55,162.13,180.14,100000
2024-01-16,2024-01-18,21950,CE,102.87,113.36,94.47,104.97,100000
2024-01-16,2024-01-18,21950,PE,24.47,26.96,22.47,24.97,100000
2024-01-16,2024-01-18,22000,CE,53.87,59.36,49.47,54.97,100000
2024-01-16,2024-01-18,22000,PE,24.47,26.96,22.47,24.97,100000
2024-01-16,2024-01-18,22050,CE,24.47,26.96,22.47,24.97,100000
2024-01-16,2024-01-18,22050,PE,44.07,48.56,40.47,44.97,100000
2024-01-16,2024-01-18,22100,CE,24.47,26.96,22.47,24.97,100000
2024-01-16,2024-01-18,22100,PE,93.07,102.56,85.47,94.97,100000
2024-01-16,2024-01-18,22150,CE,24.47,26.96,22.47,24.97,100000
2024-01-16,2024-01-18,22150,PE,142.07,156.56,130.47,144.97,100000
2024-01-16,2024-01-25,21950,CE,112.94,124.47,103.72,115.25,100000
2024-01-16,2024-01-25,21950,PE,34.54,38.07,31.72,35.25,100000
2024-01-16,2024-01-25,22000,CE,63.94,70.47,58.72,65.25,100000
2024-01-16,2024-01-25,22000,PE,34.54,38.07,31.72,35.25,100000
2024-01-16,2024-01-25,22050,CE,34.54,38.07,31.72,35.25,100000
2024-01-16,2024-01-25,22050,PE,54.14,59.67,49.72,55.25,100000
2024-01-16,2024-01-25,22100,CE,34.54,38.07,31.72,35.25,100000
2024-01-16,2024-01-25,22100,PE,103.14,113.67,94.72,105.25,100000
2024-01-16,2024-01-25,22150,CE,34.54,38.07,31.72,35.25,100000
2024-01-16,2024-01-25,22150,PE,152.14,167.67,139.72,155.25,100000
2024-01-16,2024-02-01,21950,CE,123.02,135.57,112.98,125.53,100000
2024-01-16,2024-02-01,21950,PE,44.62,49.17,40.98,45.53,100000
2024-01-16,2024-02-01,22000,CE,74.02,81.57,67.98,75.53,100000
2024-01-16,2024-02-01,22000,PE,44.62,49.17,40.98,45.53,100000
2024-01-16,2024-02-01,22050,CE,44.62,49.17,40.98,45.53,100000
2024-01-16,2024-02-01,22050,PE,64.22,70.77,58.98,65.53,100000
2024-01-16,2024-02-01,22100,CE,44.62,49.17,40.98,45.53,100000
2024-01-16,2024-02-01,22100,PE,113.22,124.77,103.98,115.53,100000
2024-01-16,2024-02-01,22150,CE,44.62,49.17,40.98,45.53,100000
2024-01-16,2024-02-01,22150,PE,162.22,178.77,148.98,165.53,100000
2024-01-16,2024-02-08,21950,CE,133.09,146.67,122.23,135.81,100000
2024-01-16,2024-02-08,21950,PE,54.69,60.27,50.23,55.81,100000
2024-01-16,2024-02-08,22000,CE,84.09,92.67,77.23,85.81,100000
2024-01-16,2024-02-08,22000,PE,54.69,60.27,50.23,55.81,100000
2024-01-16,2024-02-08,22050,CE,54.69,60.27,50.23,55.81,100000
2024-01-16,2024-02-08,22050,PE,74.29,81.87,68.23,75.81,100000
2024-01-16,2024-02-08,22100,CE,54.69,60.27,50.23,55.81,100000
2024-01-16,2024-02-08,22100,PE,123.29,135.87,113.23,125.81,100000
2024-01-16,2024-02-08,22150,CE,54.69,60.27,50.23,55.81,100000
2024-01-16,2024-02-08,22150,PE,172.29,189.87,158.23,175.81,100000
2024-01-17,2024-01-18,22000,CE,122.08,134.54,112.12,124.57,100000
2024-01-17,2024-01-18,22000,PE,23.1,25.46,21.22,23.57,100000
2024-01-17,2024-01-18,22050,CE,73.08,80.54,67.12,74.57,100000
2024-01-17,2024-01-18,22050,PE,23.1,25.46,21.22,23.57,100000
2024-01-17,2024-01-18,22100,CE,24.08,26.54,22.12,24.57,100000
2024-01-17,2024-01-18,22100,PE,23.1,25.46,21.22,23.57,100000
2024-01-17,2024-01-18,22150,CE,23.1,25.46,21.22,23.57,100000
2024-01-17,2024-01-18,22150,PE,71.12,78.38,65.32,72.57,100000
2024-01-17,2024-01-18,22200,CE,23.1,25.46,21.22,23.57,100000
2024-01-17,2024-01-18,22200,PE,120.12,132.38,110.32,122.57,100000
2024-01-17,2024-01-25,22000,CE,132.19,145.68,121.4,134.89,100000
2024-01-17,2024-01-25,22000,PE,33.21,36.6,30.5,33.89,100000
2024-01-17,2024-01-25,22050,CE,83.19,91.68,76.4,84.89,100000
2024-01-17,2024-01-25,22050,PE,33.21,36.6,30.5,33.89,100000
2024-01-17,2024-01-25,22100,CE,34.19,37.68,31.4,34.89,100000
2024-01-17,2024-01-25,22100,PE,33.21,36.6,30.5,33.89,100000
2024-01-17,2024-01-25,22150,CE,33.21,36.6,30.5,33.89,100000
2024-01-17,2024-01-25,22150,PE,81.23,89.52,74.6,82.89,100000
2024-01-17,2024-01-25,22200,CE,33.21,36.6,30.5,33.89,100000
2024-01-17,2024-01-25,22200,PE,130.23,143.52,119.6,132.89,100000
2024-01-17,2024-02-01,22000,CE,142.3,156.82,130.68,145.2,100000
2024-01-17,2024-02-01,22000,PE,43.32,47.74,39.78,44.2,100000
2024-01-17,2024-02-01,22050,CE,93.3,102.82,85.68,95.2,100000
2024-01-17,2024-02-01,22050,PE,43.32,47.74,39.78,44.2,100000
2024-01-17,2024-02-01,22100,CE,44.3,48.82,40.68,45.2,100000
2024-01-17,2024-02-01,22100,PE,43.32,47.74,39.78,44.2,100000
2024-01-17,2024-02-01,22150,CE,43.32,47.74,39.78,44.2,100000
2024-01-17,2024-02-01,22150,PE,91.34,100.66,83.88,93.2,100000
2024-01-17,2024-02-01,22200,CE,43.32,47.74,39.78,44.2,100000
2024-01-17,2024-02-01,22200,PE,140.34,154.66,128.88,143.2,100000
2024-01-17,2024-02-08,22000,CE,152.41,167.96,139.96,155.52,100000
2024-01-17,2024-02-08,22000,PE,53.43,58.88,49.06,54.52,100000
2024-01-17,2024-02-08,22050,CE,103.41,113.96,94.96,105.52,100000
2024-01-17,2024-02-08,22050,PE,53.43,58.88,49.06,54.52,100000
2024-01-17,2024-02-08,22100,CE,54.41,59.96,49.96,55.52,100000
2024-01-17,2024-02-08,22100,PE,53.43,58.88,49.06,54.52,100000
2024-01-17,2024-02-08,22150,CE,53.43,58.88,49.06,54.52,100000
2024-01-17,2024-02-08,22150,PE,101.45,111.8,93.16,103.52,100000
2024-01-17,2024-02-08,22200,CE,53.43,58.88,49.06,54.52,100000
2024-01-17,2024-02-08,22200,PE,150.45,165.8,138.16,153.52,100000
2024-01-18,2024-01-18,22100,CE,109.95,121.17,100.97,112.19,100000
2024-01-18,2024-01-18,22100,PE,21.75,23.97,19.97,22.19,100000
2024-01-18,2024-01-18,22150,CE,60.95,67.17,55.97,62.19,100000
2024-01-18,2024-01-18,22150,PE,21.75,23.97,19.97,22.19,100000
2024-01-18,2024-01-18,22200,CE,21.75,23.97,19.97,22.19,100000
2024-01-18,2024-01-18,22200,PE,31.55,34.77,28.97,32.19,100000
2024-01-18,2024-01-18,22250,CE,21.75,23.97,19.97,22.19,100000
2024-01-18,2024-01-18,22250,PE,80.55,88.77,73.97,82.19,100000
2024-01-18,2024-01-18,22300,CE,21.75,23.97,19.97,22.19,100000
2024-01-18,2024-01-18,22300,PE,129.55,142.77,118.97,132.19,100000
2024-01-18,2024-01-25,22100,CE,120.09,132.35,110.29,122.55,100000
2024-01-18,2024-01-25,22100,PE,31.89,35.15,29.29,32.55,100000
2024-01-18,2024-01-25,22150,CE,71.09,78.35,65.29,72.55,100000
2024-01-18,2024-01-25,22150,PE,31.89,35.15,29.29,32.55,100000
2024-01-18,2024-01-25,22200,CE,31.89,35.15,29.29,32.55,100000
2024-01-18,2024-01-25,22200,PE,41.69,45.95,38.29,42.55,100000
2024-01-18,2024-01-25,22250,CE,31.89,35.15,29.29,32.55,100000
2024-01-18,2024-01-25,22250,PE,90.69,99.95,83.29,92.55,100000
2024-01-18,2024-01-25,22300,CE,31.89,35.15,29.29,32.55,100000
2024-01-18,2024-01-25,22300,PE,139.69,153.95,128.29,142.55,100000
2024-01-18,2024-02-01,22100,CE,130.24,143.53,119.61,132.9,100000
2024-01-18,2024-02-01,22100,PE,42.04,46.33,38.61,42.9,100000
2024-01-18,2024-02-01,22150,CE,81.24,89.53,74.61,82.9,100000
2024-01-18,2024-02-01,22150,PE,42.04,46.33,38.61,42.9,100000
2024-01-18,2024-02-01,22200,CE,42.04,46.33,38.61,42.9,100000
2024-01-18,2024-02-01,22200,PE,51.84,57.13,47.61,52.9,100000
2024-01-18,2024-02-01,22250,CE,42.04,46.33,38.61,42.9,100000
2024-01-18,2024-02-01,22250,PE,100.84,111.13,92.61,102.9,100000
2024-01-18,2024-02-01,22300,CE,42.04,46.33,38.61,42.9,100000
2024-01-18,2024-02-01,22300,PE,149.84,165.13,137.61,152.9,100000
2024-01-18,2024-02-08,22100,CE,140.39,154.72,128.93,143.26,100000
2024-01-18,2024-02-08,22100,PE,52.19,57.52,47.93,53.26,100000
2024-01-18,2024-02-08,22150,CE,91.39,100.72,83.93,93.26,100000
2024-01-18,2024-02-08,22150,PE,52.19,57.52,47.93,53.26,100000
2024-01-18,2024-02-08,22200,CE,52.19,57.52,47.93,53.26,100000
2024-01-18,2024-02-08,22200,PE,61.99,68.32,56.93,63.26,100000
2024-01-18,2024-02-08,22250,CE,52.19,57.52,47.93,53.26,100000
2024-01-18,2024-02-08,22250,PE,110.99,122.32,101.93,113.26,100000
2024-01-18,2024-02-08,22300,CE,52.19,57.52,47.93,53.26,100000
2024-01-18,2024-02-08,22300,PE,159.99,176.32,146.93,163.26,100000
2024-01-19,2024-01-25,22050,CE,149.0,164.2,136.84,152.04,100000
2024-01-19,2024-01-25,22050,PE,30.42,33.52,27.94,31.04,100000
2024-01-19,2024-01-25,22100,CE,100.0,110.2,91.84,102.04,100000
2024-01-19,2024-01-25,22100,PE,30.42,33.52,27.94,31.04,100000
2024-01-19,2024-01-25,22150,CE,51.0,56.2,46.84,52.04,100000
2024-01-19,2024-01-25,22150,PE,30.42,33.52,27.94,31.04,100000
2024-01-19,2024-01-25,22200,CE,30.42,33.52,27.94,31.04,100000
2024-01-19,2024-01-25,22200,PE,58.84,64.84,54.04,60.04,100000
2024-01-19,2024-01-25,22250,CE,30.42,33.52,27.94,31.04,100000
2024-01-19,2024-01-25,22250,PE,107.84,118.84,99.04,110.04,100000
2024-01-19,2024-02-01,22050,CE,159.14,175.38,146.15,162.39,100000
2024-01-19,2024-02-01,22050,PE,40.56,44.7,37.25,41.39,100000
2024-01-19,2024-02-01,22100,CE,110.14,121.38,101.15,112.39,100000
2024-01-19,2024-02-01,22100,PE,40.56,44.7,37.25,41.39,100000
2024-01-19,2024-02-01,22150,CE,61.14,67.38,56.15,62.39,100000
2024-01-19,2024-02-01,22150,PE,40.56,44.7,37.25,41.39,100000
2024-01-19,2024-02-01,22200,CE,40.56,44.7,37.25,41.39,100000
2024-01-19,2024-02-01,22200,PE,68.98,76.02,63.35,70.39,100000
2024-01-19,2024-02-01,22250,CE,40.56,44.7,37.25,41.39,100000
2024-01-19,2024-02-01,22250,PE,117.98,130.02,108.35,120.39,100000
2024-01-19,2024-02-08,22050,CE,169.28,186.55,155.46,172.73,100000
2024-01-19,2024-02-08,22050,PE,50.7,55.87,46.56,51.73,100000
2024-01-19,2024-02-08,22100,CE,120.28,132.55,110.46,122.73,100000
2024-01-19,2024-02-08,22100,PE,50.7,55.87,46.56,51.73,100000
2024-01-19,2024-02-08,22150,CE,71.28,78.55,65.46,72.73,100000
2024-01-19,2024-02-08,22150,PE,50.7,55.87,46.56,51.73,100000
2024-01-19,2024-02-08,22200,CE,50.7,55.87,46.56,51.73,100000
2024-01-19,2024-02-08,22200,PE,79.12,87.19,72.66,80.73,100000
2024-01-19,2024-02-08,22250,CE,50.7,55.87,46.56,51.73,100000
2024-01-19,2024-02-08,22250,PE,128.12,141.19,117.66,130.73,100000
2024-01-19,2024-02-15,22050,CE,179.42,197.73,164.77,183.08,100000
2024-01-19,2024-02-15,22050,PE,60.84,67.05,55.87,62.08,100000
2024-01-19,2024-02-15,22100,CE,130.42,143.73,119.77,133.08,100000
2024-01-19,2024-02-15,22100,PE,60.84,67.05,55.87,62.08,100000
2024-01-19,2024-02-15,22150,CE,81.42,89.73,74.77,83.08,100000
2024-01-19,2024-02-15,22150,PE,60.84,67.05,55.87,62.08,100000
2024-01-19,2024-02-15,22200,CE,60.84,67.05,55.87,62.08,100000
2024-01-19,2024-02-15,22200,PE,89.26,98.37,81.97,91.08,100000
2024-01-19,2024-02-15,22250,CE,60.84,67.05,55.87,62.08,100000
2024-01-19,2024-02-15,22250,PE,138.26,152.37,126.97,141.08,100000
2024-01-22,2024-01-25,22050,CE,143.67,158.33,131.94,146.6,100000
2024-01-22,2024-01-25,22050,PE,26.07,28.73,23.94,26.6,100000
2024-01-22,2024-01-25,22100,CE,94.67,104.33,86.94,96.6,100000
2024-01-22,2024-01-25,22100,PE,26.07,28.73,23.94,26.6,100000
2024-01-22,2024-01-25,22150,CE,45.67,50.33,41.94,46.6,100000
2024-01-22,2024-01-25,22150,PE,26.07,28.73,23.94,26.6,100000
2024-01-22,2024-01-25,22200,CE,26.07,28.73,23.94,26.6,100000
2024-01-22,2024-01-25,22200,PE,55.47,61.13,50.94,56.6,100000
2024-01-22,2024-01-25,22250,CE,26.07,28.73,23.94,26.6,100000
2024-01-22,2024-01-25,22250,PE,104.47,115.13,95.94,106.6,100000
2024-01-22,2024-02-01,22050,CE,153.81,169.51,141.25,156.95,100000
2024-01-22,2024-02-01,22050,PE,36.21,39.91,33.26,36.95,100000
2024-01-22,2024-02-01,22100,CE,104.81,115.51,96.26,106.95,100000
2024-01-22,2024-02-01,22100,PE,36.21,39.91,33.26,36.95,100000
2024-01-22,2024-02-01,22150,CE,55.81,61.51,51.26,56.95,100000
2024-01-22,2024-02-01,22150,PE,36.21,39.91,33.26,36.95,100000
2024-01-22,2024-02-01,22200,CE,36.21,39.91,33.26,36.95,100000
2024-01-22,2024-02-01,22200,PE,65.61,72.31,60.26,66.95,100000
2024-01-22,2024-02-01,22250,CE,36.21,39.91,33.26,36.95,100000
2024-01-22,2024-02-01,22250,PE,114.61,126.31,105.26,116.95,100000
2024-01-22,2024-02-08,22050,CE,163.95,180.68,150.57,167.3,100000
2024-01-22,2024-02-08,22050,PE,46.35,51.08,42.57,47.3,100000
2024-01-22,2024-02-08,22100,CE,114.95,126.68,105.57,117.3,100000
2024-01-22,2024-02-08,22100,PE,46.35,51.08,42.57,47.3,100000
2024-01-22,2024-02-08,22150,CE,65.95,72.68,60.57,67.3,100000
2024-01-22,2024-02-08,22150,PE,46.35,51.08,42.57,47.3,100000
2024-01-22,2024-02-08,22200,CE,46.35,51.08,42.57,47.3,100000
2024-01-22,2024-02-08,22200,PE,75.75,83.48,69.57,77.3,100000
2024-01-22,2024-02-08,22250,CE,46.35,51.08,42.57,47.3,100000
2024-01-22,2024-02-08,22250,PE,124.75,137.48,114.57,127.3,100000
2024-01-22,2024-02-15,22050,CE,174.09,191.85,159.88,177.64,100000
2024-01-22,2024-02-15,22050,PE,56.49,62.25,51.88,57.64,100000
2024-01-22,2024-02-15,22100,CE,125.09,137.85,114.88,127.64,100000
2024-01-22,2024-02-15,22100,PE,56.49,62.25,51.88,57.64,100000
2024-01-22,2024-02-15,22150,CE,76.09,83.85,69.88,77.64,100000
2024-01-22,2024-02-15,22150,PE,56.49,62.25,51.88,57.64,100000
2024-01-22,2024-02-15,22200,CE,56.49,62.25,51.88,57.64,100000
2024-01-22,2024-02-15,22200,PE,85.89,94.65,78.88,87.64,100000
2024-01-22,2024-02-15,22250,CE,56.49,62.25,51.88,57.64,100000
2024-01-22,2024-02-15,22250,PE,134.89,148.65,123.88,137.64,100000
2024-01-23,2024-01-25,22100,CE,109.9,121.12,100.93,112.15,100000
2024-01-23,2024-01-25,22100,PE,24.64,27.16,22.63,25.15,100000
2024-01-23,2024-01-25,22150,CE,60.9,67.12,55.93,62.15,100000
2024-01-23,2024-01-25,22150,PE,24.64,27.16,22.63,25.15,100000
2024-01-23,2024-01-25,22200,CE,24.64,27.16,22.63,25.15,100000
2024-01-23,2024-01-25,22200,PE,37.38,41.2,34.33,38.15,100000
2024-01-23,2024-01-25,22250,CE,24.64,27.16,22.63,25.15,100000
2024-01-23,2024-01-25,22250,PE,86.38,95.2,79.33,88.15,100000
2024-01-23,2024-01-25,22300,CE,24.64,27.16,22.63,25.15,100000
2024-01-23,2024-01-25,22300,PE,135.38,149.2,124.33,138.15,100000
2024-01-23,2024-02-01,22100,CE,120.05,132.3,110.25,122.5,100000
2024-01-23,2024-02-01,22100,PE,34.79,38.34,31.95,35.5,100000
2024-01-23,2024-02-01,22150,CE,71.05,78.3,65.25,72.5,100000
2024-01-23,2024-02-01,22150,PE,34.79,38.34,31.95,35.5,100000
2024-01-23,2024-02-01,22200,CE,34.79,38.34,31.95,35.5,100000
2024-01-23,2024-02-01,22200,PE,47.53,52.38,43.65,48.5,100000
2024-01-23,2024-02-01,22250,CE,34.79,38.34,31.95,35.5,100000
2024-01-23,2024-02-01,22250,PE,96.53,106.38,88.65,98.5,100000
2024-01-23,2024-02-01,22300,CE,34.79,38.34,31.95,35.5,100000
2024-01-23,2024-02-01,22300,PE,145.53,160.38,133.65,148.5,100000
2024-01-23,2024-02-08,22100,CE,130.2,143.48,119.57,132.85,100000
2024-01-23,2024-02-08,22100,PE,44.94,49.52,41.27,45.85,100000
2024-01-23,2024-02-08,22150,CE,81.2,89.48,74.57,82.85,100000
2024-01-23,2024-02-08,22150,PE,44.94,49.52,41.27,45.85,100000
2024-01-23,2024-02-08,22200,CE,44.94,49.52,41.27,45.85,100000
2024-01-23,2024-02-08,22200,PE,57.68,63.56,52.97,58.85,100000
2024-01-23,2024-02-08,22250,CE,44.94,49.52,41.27,45.85,100000
2024-01-23,2024-02-08,22250,PE,106.68,117.56,97.97,108.85,100000
2024-01-23,2024-02-08,22300,CE,44.94,49.52,41.27,45.85,100000
2024-01-23,2024-02-08,22300,PE,155.68,171.56,142.97,158.85,100000
2024-01-23,2024-02-15,22100,CE,140.34,154.66,128.89,143.21,100000
2024-01-23,2024-02-15,22100,PE,55.08,60.7,50.59,56.21,100000
2024-01-23,2024-02-15,22150,CE,91.34,100.66,83.89,93.21,100000
2024-01-23,2024-02-15,22150,PE,55.08,60.7,50.59,56.21,100000
2024-01-23,2024-02-15,22200,CE,55.08,60.7,50.59,56.21,100000
2024-01-23,2024-02-15,22200,PE,67.82,74.74,62.29,69.21,100000
2024-01-23,2024-02-15,22250,CE,55.08,60.7,50.59,56.21,100000
2024-01-23,2024-02-15,22250,PE,116.82,128.74,107.29,119.21,100000
2024-01-23,2024-02-15,22300,CE,55.08,60.7,50.59,56.21,100000
2024-01-23,2024-02-15,22300,PE,165.82,182.74,152.29,169.21,100000
2024-01-24,2024-01-25,22100,CE,142.79,157.36,131.13,145.7,100000
2024-01-24,2024-01-25,22100,PE,23.23,25.6,21.33,23.7,100000
2024-01-24,2024-01-25,22150,CE,93.79,103.36,86.13,95.7,100000
2024-01-24,2024-01-25,22150,PE,23.23,25.6,21.33,23.7,100000
2024-01-24,2024-01-25,22200,CE,44.79,49.36,41.13,45.7,100000
2024-01-24,2024-01-25,22200,PE,23.23,25.6,21.33,23.7,100000
2024-01-24,2024-01-25,22250,CE,23.23,25.6,21.33,23.7,100000
2024-01-24,2024-01-25,22250,PE,50.67,55.84,46.53,51.7,100000
2024-01-24,2024-01-25,22300,CE,23.23,25.6,21.33,23.7,100000
2024-01-24,2024-01-25,22300,PE,99.67,109.84,91.53,101.7,100000
2024-01-24,2024-02-01,22100,CE,152.95,168.56,140.47,156.07,100000
2024-01-24,2024-02-01,22100,PE,33.39,36.8,30.67,34.07,100000
2024-01-24,2024-02-01,22150,CE,103.95,114.56,95.47,106.07,100000
2024-01-24,2024-02-01,22150,PE,33.39,36.8,30.67,34.07,100000
2024-01-24,2024-02-01,22200,CE,54.95,60.56,50.47,56.07,100000
2024-01-24,2024-02-01,22200,PE,33.39,36.8,30.67,34.07,100000
2024-01-24,2024-02-01,22250,CE,33.39,36.8,30.67,34.07,100000
2024-01-24,2024-02-01,22250,PE,60.83,67.04,55.87,62.07,100000
2024-01-24,2024-02-01,22300,CE,33.39,36.8,30.67,34.07,100000
2024-01-24,2024-02-01,22300,PE,109.83,121.04,100.87,112.07,100000
2024-01-24,2024-02-08,22100,CE,163.12,179.76,149.8,166.44,100000
2024-01-24,2024-02-08,22100,PE,43.56,48.0,40.0,44.44,100000
2024-01-24,2024-02-08,22150,CE,114.12,125.76,104.8,116.44,100000
2024-01-24,2024-02-08,22150,PE,43.56,48.0,40.0,44.44,100000
2024-01-24,2024-02-08,22200,CE,65.12,71.76,59.8,66.44,100000
2024-01-24,2024-02-08,22200,PE,43.56,48.0,40.0,44.44,100000
2024-01-24,2024-02-08,22250,CE,43.56,48.0,40.0,44.44,100000
2024-01-24,2024-02-08,22250,PE,71.0,78.24,65.2,72.44,100000
2024-01-24,2024-02-08,22300,CE,43.56,48.0,40.0,44.44,100000
2024-01-24,2024-02-08,22300,PE,120.0,132.24,110.2,122.44,100000
2024-01-24,2024-02-15,22100,CE,173.28,190.96,159.13,176.81,100000
2024-01-24,2024-02-15,22100,PE,53.72,59.2,49.33,54.81,100000
2024-01-24,2024-02-15,22150,CE,124.28,136.96,114.13,126.81,100000
2024-01-24,2024-02-15,22150,PE,53.72,59.2,49.33,54.81,100000
2024-01-24,2024-02-15,22200,CE,75.28,82.96,69.13,76.81,100000
